>2763, dA[0.192,0.042] dB[0.341,0.234] g[2.541,3.590]
>2764, dA[0.027,0.052] dB[0.292,0.240] g[3.660,4.249]
>2765, dA[0.049,0.012] dB[0.169,0.283] g[3.269,4.334]
>2766, dA[0.028,0.034] dB[0.313,0.203] g[3.101,3.482]
>2767, dA[0.084,0.049] dB[0.194,0.323] g[3.699,4.611]
>2768, dA[0.011,0.419] dB[0.265,0.183] g[3.939,3.992]
>2769, dA[0.279,0.062] dB[0.232,0.316] g[3.896,5.492]
>2770, dA[0.157,0.157] dB[0.224,0.246] g[2.542,3.465]
>2771, dA[0.064,0.038] dB[0.296,0.224] g[4.482,5.459]
>2772, dA[0.121,0.099] dB[0.167,0.264] g[2.453,3.391]
>2773, dA[0.023,0.042] dB[0.214,0.290] g[3.548,4.036]
>2774, dA[0.098,0.031] dB[0.345,0.161] g[3.470,3.905]
>2775, dA[0.021,0.098] dB[0.163,0.298] g[4.752,4.533]
>2776, dA[0.022,0.019] dB[0.327,0.159] g[3.348,4.185]
>2777, dA[0.115,0.023] dB[0.328,0.188] g[2.750,3.846]
>2778, dA[0.020,0.043] dB[0.231,0.227] g[5.528,5.759]
>2779, dA[0.121,0.128] dB[0.275,0.191] g[3.548,5.104]
>2780, dA[0.026,0.033] dB[0.244,0.280] g[2.587,2.988]
>2781, dA[0.010,0.011] dB[0.225,0.212] g[4.174,5.383]
>2782, dA[0.106,0.029] dB[0.269,0.211] g[3.927,5.297]
>2783, dA[0.033,0.211] dB[0.197,0.227] g[4.595,5.524]
>2784, dA[0.067,0.058] dB[0.209,0.201] g[4.383,6.777]
>2785, dA[0.017,0.023] dB[0.190,0.224] g[3.462,5.231]
>2786, dA[0.211,0.078] dB[0.206,0.173] g[3.121,3.864]
>2787, dA[0.032,0.182] dB[0.155,0.194] g[3.205,3.635]
>2788, dA[0.036,0.246] dB[0.131,0.272] g[2.318,2.458]
>2789, dA[0.118,0.076] dB[0.318,0.220] g[3.042,3.890]
>2790, dA[0.307,0.312] dB[0.216,0.182] g[3.073,3.480]
>2791, dA[0.045,0.083] dB[0.196,0.239] g[3.219,4.067]
>2792, dA[0.047,0.025] dB[0.242,0.186] g[5.340,6.991]
>2793, dA[0.021,0.012] dB[0.164,0.224] g[3.614,5.423]
>2794, dA[0.229,0.087] dB[0.254,0.175] g[4.686,4.452]
>2795, dA[0.072,0.030] dB[0.178,0.246] g[3.872,5.078]
>2796, dA[0.182,0.080] dB[0.222,0.149] g[3.509,4.362]
>2797, dA[0.045,0.051] dB[0.227,0.181] g[4.212,5.062]
>2798, dA[0.165,0.054] dB[0.289,0.109] g[3.912,4.845]
>2799, dA[0.059,0.018] dB[0.188,0.268] g[3.693,4.416]
>2800, dA[0.140,0.145] dB[0.184,0.174] g[2.941,4.144]
>2801, dA[0.136,0.043] dB[0.218,0.165] g[4.148,4.641]
>2802, dA[0.040,0.015] dB[0.165,0.211] g[2.691,3.913]
>2803, dA[0.010,0.022] dB[0.140,0.151] g[2.414,3.285]
>2804, dA[0.013,0.014] dB[0.224,0.146] g[3.854,5.138]
>2805, dA[0.070,0.104] dB[0.133,0.338] g[4.361,4.534]
>2806, dA[0.013,0.022] dB[0.256,0.153] g[2.795,3.190]
>2807, dA[0.211,0.123] dB[0.196,0.228] g[3.133,4.180]
>2808, dA[0.018,0.022] dB[0.186,0.165] g[3.581,4.469]
>2809, dA[0.264,0.052] dB[0.106,0.179] g[2.587,3.969]
>2810, dA[0.171,0.041] dB[0.109,0.202] g[4.063,4.927]
>2811, dA[0.054,0.047] dB[0.196,0.178] g[3.271,3.199]
>2812, dA[0.059,0.033] dB[0.156,0.176] g[3.907,5.173]
>2813, dA[0.019,0.014] dB[0.132,0.137] g[4.588,6.160]
>2814, dA[0.027,0.027] dB[0.157,0.277] g[4.162,6.099]
>2815, dA[0.095,0.025] dB[0.294,0.174] g[3.928,4.847]
>2816, dA[0.040,0.025] dB[0.245,0.133] g[3.246,3.633]
>2817, dA[0.142,0.127] dB[0.196,0.312] g[3.372,3.771]
>2818, dA[0.014,0.014] dB[0.173,0.112] g[5.146,4.654]
>2819, dA[0.015,0.057] dB[0.138,0.228] g[3.786,4.661]
>2820, dA[0.190,0.066] dB[0.234,0.142] g[3.548,4.403]
>2821, dA[0.014,0.069] dB[0.193,0.223] g[5.261,6.775]
>2822, dA[0.065,0.094] dB[0.172,0.171] g[2.825,4.145]
>2823, dA[0.037,0.109] dB[0.229,0.191] g[4.364,5.032]
>2824, dA[0.007,0.052] dB[0.178,0.202] g[3.368,4.450]
>2825, dA[0.007,0.019] dB[0.232,0.156] g[4.148,5.330]
>2826, dA[0.012,0.021] dB[0.162,0.188] g[3.408,3.951]
>2827, dA[0.382,0.159] dB[0.194,0.222] g[4.472,3.617]
>2828, dA[0.133,0.118] dB[0.190,0.142] g[2.667,3.030]
>2829, dA[0.057,0.019] dB[0.193,0.150] g[3.236,3.706]
>2830, dA[0.013,0.010] dB[0.123,0.241] g[3.260,4.598]
>2831, dA[0.015,0.038] dB[0.198,0.162] g[3.998,5.698]
>2832, dA[0.019,0.011] dB[0.234,0.227] g[3.911,5.260]
>2833, dA[0.026,0.013] dB[0.219,0.124] g[2.935,4.059]
>2834, dA[0.282,0.181] dB[0.189,0.218] g[3.925,4.085]
>2835, dA[0.046,0.056] dB[0.157,0.147] g[2.710,3.115]
>2836, dA[0.011,0.036] dB[0.135,0.149] g[3.473,4.804]
>2837, dA[0.015,0.008] dB[0.121,0.193] g[4.123,5.310]
>2838, dA[0.315,0.288] dB[0.154,0.206] g[2.357,3.081]
>2839, dA[0.024,0.022] dB[0.230,0.141] g[4.433,5.774]
>2840, dA[0.032,0.007] dB[0.198,0.221] g[3.271,4.312]
>2841, dA[0.090,0.037] dB[0.116,0.251] g[3.112,4.593]
>2842, dA[0.039,0.053] dB[0.242,0.170] g[3.258,3.953]
>2843, dA[0.007,0.030] dB[0.228,0.176] g[3.565,4.069]
>2844, dA[0.010,0.014] dB[0.184,0.217] g[3.865,6.256]
>2845, dA[0.005,0.011] dB[0.174,0.201] g[3.808,4.742]
>2846, dA[0.031,0.014] dB[0.210,0.160] g[3.663,5.276]
>2847, dA[0.008,0.056] dB[0.185,0.151] g[3.487,4.245]
>2848, dA[0.157,0.016] dB[0.146,0.158] g[4.858,6.167]
>2849, dA[0.058,0.018] dB[0.130,0.203] g[4.490,5.089]
>2850, dA[0.027,0.037] dB[0.175,0.203] g[4.779,8.411]
>2851, dA[0.055,0.025] dB[0.165,0.167] g[2.688,3.984]
>2852, dA[0.018,0.031] dB[0.226,0.148] g[3.309,3.709]
>2853, dA[0.069,0.122] dB[0.181,0.130] g[3.717,4.691]
>2854, dA[0.076,0.048] dB[0.120,0.206] g[3.341,4.312]
>2855, dA[0.024,0.089] dB[0.164,0.164] g[3.383,4.371]
>2856, dA[0.096,0.034] dB[0.109,0.275] g[2.912,5.216]
>2857, dA[0.307,0.152] dB[0.236,0.123] g[2.456,2.772]
>2858, dA[0.089,0.272] dB[0.135,0.157] g[4.894,5.177]
>2859, dA[0.025,0.023] dB[0.140,0.217] g[3.292,4.460]
>2860, dA[0.026,0.016] dB[0.193,0.179] g[4.415,5.687]
>2861, dA[0.010,0.014] dB[0.183,0.134] g[3.391,4.326]
>2862, dA[0.003,0.008] dB[0.165,0.162] g[2.796,3.334]
>2863, dA[0.033,0.026] dB[0.145,0.239] g[4.008,5.246]
>2864, dA[0.014,0.018] dB[0.149,0.110] g[3.652,5.757]
>2865, dA[0.042,0.036] dB[0.137,0.125] g[4.224,5.605]
>2866, dA[0.011,0.005] dB[0.207,0.179] g[3.546,4.371]
>2867, dA[0.056,0.023] dB[0.130,0.304] g[3.066,4.238]
>2868, dA[0.013,0.014] dB[0.158,0.062] g[3.520,3.703]
>2869, dA[0.008,0.023] dB[0.173,0.190] g[3.706,4.563]
>2870, dA[0.018,0.029] dB[0.115,0.200] g[2.836,3.515]
>2871, dA[0.016,0.005] dB[0.156,0.089] g[4.497,4.710]
>2872, dA[0.122,0.051] dB[0.154,0.189] g[2.906,4.022]
>2873, dA[0.022,0.028] dB[0.086,0.208] g[2.817,3.597]
>2874, dA[0.030,0.165] dB[0.164,0.160] g[4.406,4.873]
>2875, dA[0.115,0.051] dB[0.128,0.193] g[3.038,5.237]
>2876, dA[0.007,0.014] dB[0.194,0.178] g[5.172,4.696]
>2877, dA[0.005,0.013] dB[0.180,0.104] g[2.692,3.133]
>2878, dA[0.267,0.071] dB[0.128,0.159] g[3.399,4.707]
>2879, dA[0.076,0.059] dB[0.129,0.117] g[4.276,4.765]
>2880, dA[0.128,0.079] dB[0.149,0.256] g[3.300,4.093]
>2881, dA[0.004,0.009] dB[0.168,0.145] g[3.161,4.053]
>2882, dA[0.115,0.057] dB[0.321,0.159] g[4.858,5.780]
>2883, dA[0.018,0.024] dB[0.184,0.210] g[2.834,3.403]
>2884, dA[0.009,0.013] dB[0.215,0.232] g[4.694,6.280]
>2885, dA[0.012,0.020] dB[0.144,0.118] g[3.078,3.847]
>2886, dA[0.103,0.059] dB[0.145,0.197] g[3.346,4.836]
>2887, dA[0.047,0.037] dB[0.220,0.203] g[6.083,6.214]
>2888, dA[0.025,0.015] dB[0.212,0.137] g[4.017,5.973]
>2889, dA[0.031,0.010] dB[0.255,0.157] g[3.088,3.360]
>2890, dA[0.023,0.124] dB[0.163,0.180] g[2.822,3.297]
>2891, dA[0.022,0.014] dB[0.162,0.132] g[6.905,9.066]
>2892, dA[0.202,0.161] dB[0.190,0.135] g[2.906,4.441]
>2893, dA[0.022,0.043] dB[0.149,0.169] g[3.551,4.740]
>2894, dA[0.025,0.018] dB[0.155,0.180] g[3.119,3.453]
>2895, dA[0.010,0.010] dB[0.123,0.186] g[4.257,5.676]
>2896, dA[0.006,0.037] dB[0.223,0.142] g[4.141,5.340]
>2897, dA[0.010,0.029] dB[0.150,0.113] g[2.996,4.583]
>2898, dA[0.055,0.054] dB[0.204,0.198] g[3.311,4.260]
>2899, dA[0.013,0.012] dB[0.179,0.195] g[5.074,6.308]
>2900, dA[0.004,0.008] dB[0.071,0.113] g[5.854,6.644]
>2901, dA[0.022,0.008] dB[0.250,0.208] g[4.059,5.380]
>2902, dA[0.016,0.005] dB[0.120,0.059] g[3.883,5.344]
>2903, dA[0.020,0.017] dB[0.090,0.243] g[2.622,3.737]
>2904, dA[0.035,0.031] dB[0.135,0.178] g[3.045,4.274]
>2905, dA[0.025,0.010] dB[0.325,0.157] g[3.540,4.043]
>2906, dA[0.009,0.008] dB[0.137,0.202] g[2.982,3.960]
>2907, dA[0.012,0.011] dB[0.151,0.198] g[4.673,6.633]
>2908, dA[0.024,0.005] dB[0.212,0.145] g[3.358,4.365]
>2909, dA[0.115,0.167] dB[0.167,0.241] g[2.719,4.473]
>2910, dA[0.030,0.044] dB[0.199,0.080] g[3.234,3.657]
>2911, dA[0.044,0.030] dB[0.177,0.238] g[3.375,4.295]
>2912, dA[0.021,0.022] dB[0.172,0.094] g[3.229,4.232]
>2913, dA[0.027,0.007] dB[0.103,0.221] g[3.275,3.945]
>2914, dA[0.060,0.016] dB[0.150,0.142] g[4.285,6.167]
>2915, dA[0.081,0.010] dB[0.133,0.222] g[2.961,4.584]
>2916, dA[0.231,0.250] dB[0.269,0.180] g[2.665,3.383]
>2917, dA[0.035,0.069] dB[0.185,0.128] g[3.280,3.398]
>2918, dA[0.010,0.041] dB[0.193,0.196] g[4.025,5.742]
>2919, dA[0.017,0.009] dB[0.129,0.240] g[3.777,5.377]
>2920, dA[0.023,0.008] dB[0.144,0.084] g[3.574,4.654]
>2921, dA[0.290,0.201] dB[0.170,0.206] g[3.154,4.212]
>2922, dA[0.225,0.147] dB[0.120,0.191] g[2.537,3.019]
>2923, dA[0.030,0.060] dB[0.183,0.145] g[3.114,3.990]
>2924, dA[0.054,0.011] dB[0.188,0.088] g[3.822,4.416]
>2925, dA[0.044,0.018] dB[0.055,0.116] g[4.800,4.879]
>2926, dA[0.028,0.019] dB[0.100,0.158] g[3.687,5.421]
>2927, dA[0.026,0.017] dB[0.098,0.133] g[3.905,5.448]
>2928, dA[0.020,0.024] dB[0.165,0.247] g[4.078,5.481]
>2929, dA[0.136,0.014] dB[0.132,0.039] g[5.308,5.256]
>2930, dA[0.006,0.038] dB[0.164,0.111] g[3.756,4.780]
>2931, dA[0.011,0.007] dB[0.062,0.187] g[3.779,4.915]
>2932, dA[0.005,0.016] dB[0.172,0.211] g[3.452,4.837]
>2933, dA[0.034,0.019] dB[0.205,0.093] g[3.993,4.805]
>2934, dA[0.016,0.010] dB[0.107,0.099] g[3.327,4.503]
>2935, dA[0.006,0.016] dB[0.117,0.248] g[4.424,6.363]
>2936, dA[0.017,0.034] dB[0.189,0.134] g[3.035,4.192]
>2937, dA[0.016,0.008] dB[0.218,0.155] g[3.640,4.289]
>2938, dA[0.151,0.053] dB[0.201,0.251] g[3.404,4.251]
>2939, dA[0.026,0.060] dB[0.198,0.196] g[2.780,4.110]
>2940, dA[0.228,0.057] dB[0.140,0.147] g[4.177,4.050]
>2941, dA[0.032,0.112] dB[0.148,0.221] g[3.664,4.721]
>2942, dA[0.061,0.073] dB[0.227,0.113] g[3.209,3.008]
>2943, dA[0.015,0.046] dB[0.172,0.155] g[4.311,7.170]
>2944, dA[0.056,0.017] dB[0.148,0.068] g[3.416,3.883]
>2945, dA[0.031,0.034] dB[0.128,0.245] g[4.413,5.910]
>2946, dA[0.008,0.024] dB[0.194,0.060] g[4.690,4.586]
>2947, dA[0.015,0.014] dB[0.102,0.197] g[4.290,5.721]
>2948, dA[0.411,0.274] dB[0.087,0.197] g[4.297,5.553]
>2949, dA[0.063,0.050] dB[0.150,0.162] g[5.143,6.554]
>2950, dA[0.086,0.058] dB[0.298,0.100] g[4.648,6.885]
>2951, dA[0.117,0.032] dB[0.080,0.293] g[4.000,5.132]
>2952, dA[0.070,0.037] dB[0.283,0.177] g[6.755,8.647]
>2953, dA[0.017,0.026] dB[0.178,0.098] g[4.458,5.942]
>2954, dA[0.019,0.052] dB[0.172,0.229] g[4.182,4.775]
>2955, dA[0.023,0.025] dB[0.081,0.153] g[4.553,5.865]
>2956, dA[0.020,0.028] dB[0.109,0.166] g[4.139,5.938]
>2957, dA[0.085,0.022] dB[0.122,0.061] g[5.461,5.581]
>2958, dA[0.018,0.049] dB[0.116,0.204] g[3.947,5.061]
>2959, dA[0.016,0.084] dB[0.079,0.062] g[4.023,5.014]
>2960, dA[0.503,0.070] dB[0.101,0.256] g[3.771,4.690]
>2961, dA[0.009,0.014] dB[0.202,0.081] g[4.053,5.835]
>2962, dA[0.027,0.074] dB[0.137,0.227] g[4.663,5.594]
>2963, dA[0.033,0.042] dB[0.136,0.089] g[5.460,7.002]
>2964, dA[0.012,0.042] dB[0.082,0.116] g[4.848,5.604]
>2965, dA[0.153,0.062] dB[0.038,0.152] g[3.590,4.659]
>2966, dA[0.102,0.225] dB[0.209,0.214] g[3.342,4.058]
>2967, dA[0.005,0.048] dB[0.231,0.063] g[3.884,3.594]
>2968, dA[0.023,0.011] dB[0.199,0.152] g[4.069,4.654]
>2969, dA[0.144,0.016] dB[0.072,0.194] g[3.322,4.034]
>2970, dA[0.144,0.320] dB[0.131,0.119] g[3.465,4.183]
>2971, dA[0.028,0.053] dB[0.105,0.191] g[3.621,3.673]
>2972, dA[0.040,0.019] dB[0.210,0.203] g[4.646,5.530]
>2973, dA[0.294,0.075] dB[0.230,0.124] g[4.364,4.903]
>2974, dA[0.059,0.068] dB[0.200,0.163] g[4.990,5.517]
>2975, dA[0.019,0.019] dB[0.078,0.110] g[4.261,5.577]
>2976, dA[0.051,0.011] dB[0.106,0.070] g[4.467,5.180]
>2977, dA[0.007,0.016] dB[0.094,0.194] g[3.995,4.543]
>2978, dA[0.471,0.075] dB[0.137,0.147] g[2.758,3.307]
>2979, dA[0.007,0.113] dB[0.124,0.052] g[5.443,6.238]
>2980, dA[0.035,0.024] dB[0.071,0.116] g[3.432,3.927]
>2981, dA[0.155,0.018] dB[0.088,0.142] g[3.010,4.937]
>2982, dA[0.098,0.089] dB[0.149,0.157] g[3.782,4.365]
>2983, dA[0.068,0.066] dB[0.112,0.163] g[3.134,3.766]
>2984, dA[0.023,0.033] dB[0.135,0.079] g[4.734,5.787]
>2985, dA[0.253,0.066] dB[0.140,0.268] g[2.969,4.510]
>2986, dA[0.093,0.027] dB[0.126,0.073] g[3.150,3.517]
>2987, dA[0.017,0.043] dB[0.127,0.216] g[4.729,6.113]
>2988, dA[0.011,0.037] dB[0.138,0.109] g[4.378,5.507]
>2989, dA[0.038,0.069] dB[0.160,0.060] g[5.556,4.536]
>2990, dA[0.182,0.024] dB[0.097,0.194] g[4.024,5.975]
>2991, dA[0.047,0.058] dB[0.121,0.087] g[4.673,5.230]
>2992, dA[0.035,0.040] dB[0.142,0.116] g[3.935,5.128]
>2993, dA[0.025,0.010] dB[0.049,0.180] g[3.689,4.431]
>2994, dA[0.006,0.017] dB[0.093,0.196] g[3.839,5.510]
>2995, dA[0.010,0.007] dB[0.218,0.136] g[4.324,4.909]
>2996, dA[0.009,0.008] dB[0.151,0.183] g[5.346,6.606]
>2997, dA[0.458,0.044] dB[0.170,0.091] g[3.711,4.521]
>2998, dA[0.053,0.189] dB[0.164,0.199] g[4.455,3.738]
>2999, dA[0.056,0.146] dB[0.055,0.060] g[5.062,4.802]
>3000, dA[0.035,0.066] dB[0.220,0.322] g[4.627,5.317]
>3001, dA[0.026,0.044] dB[0.157,0.102] g[4.177,5.844]
>3002, dA[0.107,0.102] dB[0.091,0.175] g[3.954,5.827]
>3003, dA[0.053,0.014] dB[0.103,0.106] g[4.102,5.908]
>3004, dA[0.030,0.028] dB[0.089,0.227] g[5.478,5.974]
>3005, dA[0.011,0.014] dB[0.100,0.032] g[2.925,3.229]
>3006, dA[0.006,0.004] dB[0.093,0.189] g[3.667,4.662]
>3007, dA[0.054,0.029] dB[0.176,0.045] g[4.055,5.084]
>3008, dA[0.031,0.026] dB[0.045,0.115] g[4.456,4.713]
>3009, dA[0.066,0.018] dB[0.090,0.257] g[3.592,5.141]
>3010, dA[0.017,0.010] dB[0.279,0.071] g[5.265,5.922]
>3011, dA[0.006,0.015] dB[0.038,0.063] g[5.009,6.236]
>3012, dA[0.005,0.009] dB[0.093,0.066] g[3.500,4.481]
>3013, dA[0.007,0.013] dB[0.078,0.106] g[3.055,3.631]
>3014, dA[0.004,0.006] dB[0.249,0.241] g[4.058,5.139]
>3015, dA[0.031,0.014] dB[0.022,0.246] g[3.610,4.633]
>3016, dA[0.111,0.034] dB[0.218,0.096] g[2.999,3.201]
>3017, dA[0.018,0.028] dB[0.196,0.197] g[4.554,5.630]
>3018, dA[0.024,0.027] dB[0.275,0.158] g[4.673,5.524]
>3019, dA[0.065,0.006] dB[0.156,0.027] g[3.894,4.398]
>3020, dA[0.084,0.055] dB[0.045,0.263] g[2.923,4.567]
>3021, dA[0.030,0.045] dB[0.162,0.041] g[3.265,4.033]
>3022, dA[0.089,0.060] dB[0.106,0.120] g[2.698,3.301]
>3023, dA[0.121,0.302] dB[0.062,0.226] g[2.215,2.612]
>3024, dA[0.027,0.028] dB[0.489,0.169] g[4.815,5.300]
>3025, dA[0.058,0.030] dB[0.137,0.142] g[2.862,3.261]
>3026, dA[0.266,0.179] dB[0.146,0.318] g[2.863,3.867]
>3027, dA[0.015,0.111] dB[0.200,0.052] g[3.553,4.006]
>3028, dA[0.084,0.022] dB[0.199,0.170] g[3.727,4.390]
>3029, dA[0.089,0.043] dB[0.032,0.217] g[3.081,4.249]
>3030, dA[0.079,0.072] dB[0.304,0.089] g[4.582,5.342]
>3031, dA[0.015,0.019] dB[0.048,0.313] g[3.811,4.777]
>3032, dA[0.034,0.029] dB[0.163,0.035] g[3.070,3.712]
>3033, dA[0.013,0.017] dB[0.165,0.120] g[3.042,3.757]
>3034, dA[0.022,0.015] dB[0.133,0.407] g[9.472,8.724]
>3035, dA[0.004,0.037] dB[0.174,0.082] g[4.277,5.490]
>3036, dA[0.065,0.027] dB[0.117,0.202] g[4.840,7.402]
>3037, dA[0.218,0.092] dB[0.117,0.115] g[3.722,5.182]
>3038, dA[0.129,0.012] dB[0.246,0.090] g[4.769,5.605]
>3039, dA[0.047,0.108] dB[0.064,0.087] g[3.330,3.737]
>3040, dA[0.083,0.030] dB[0.045,0.116] g[4.279,6.726]
>3041, dA[0.109,0.028] dB[0.104,0.065] g[3.782,4.816]
>3042, dA[0.024,0.063] dB[0.044,0.124] g[3.166,5.038]
>3043, dA[0.039,0.048] dB[0.067,0.059] g[3.086,3.643]
>3044, dA[0.018,0.038] dB[0.089,0.038] g[3.939,5.839]
>3045, dA[0.025,0.034] dB[0.097,0.259] g[4.389,5.396]
>3046, dA[0.017,0.031] dB[0.180,0.298] g[2.666,3.499]
>3047, dA[0.014,0.032] dB[0.085,0.120] g[7.012,7.745]
>3048, dA[0.234,0.086] dB[0.162,0.119] g[3.702,3.950]
>3049, dA[0.020,0.042] dB[0.338,0.125] g[4.732,4.734]
>3050, dA[0.041,0.010] dB[0.074,0.131] g[2.400,3.701]
>3051, dA[0.078,0.026] dB[0.111,0.100] g[4.173,5.837]
>3052, dA[0.177,0.181] dB[0.185,0.119] g[2.479,3.417]
>3053, dA[0.012,0.058] dB[0.069,0.239] g[2.874,3.343]
>3054, dA[0.009,0.008] dB[0.105,0.134] g[4.350,5.602]
>3055, dA[0.111,0.011] dB[0.229,0.072] g[3.605,4.785]
>3056, dA[0.040,0.024] dB[0.110,0.148] g[3.124,3.727]
>3057, dA[0.012,0.026] dB[0.093,0.122] g[4.392,6.466]
>3058, dA[0.007,0.043] dB[0.168,0.117] g[3.862,4.240]
>3059, dA[0.022,0.036] dB[0.097,0.271] g[3.743,4.309]
>3060, dA[0.010,0.033] dB[0.125,0.145] g[3.833,4.297]
>3061, dA[0.027,0.020] dB[0.165,0.105] g[3.605,4.788]
>3062, dA[0.011,0.034] dB[0.143,0.057] g[5.232,6.856]
>3063, dA[0.003,0.038] dB[0.052,0.068] g[4.305,4.206]
>3064, dA[0.007,0.016] dB[0.082,0.157] g[3.369,4.684]
>3065, dA[0.002,0.005] dB[0.082,0.078] g[3.248,4.927]
>3066, dA[0.004,0.005] dB[0.088,0.070] g[3.630,5.114]
>3067, dA[0.012,0.009] dB[0.045,0.054] g[3.582,4.951]
>3068, dA[0.018,0.020] dB[0.037,0.039] g[2.998,3.569]
>3069, dA[0.021,0.012] dB[0.072,0.343] g[4.430,6.719]
>3070, dA[0.004,0.010] dB[0.157,0.075] g[3.502,4.255]
>3071, dA[0.004,0.014] dB[0.095,0.113] g[4.696,4.864]
>3072, dA[0.063,0.040] dB[0.300,0.229] g[4.500,7.388]
>3073, dA[0.196,0.064] dB[0.074,0.096] g[3.807,5.585]
>3074, dA[0.041,0.020] dB[0.206,0.203] g[4.875,5.655]
>3075, dA[0.003,0.011] dB[0.128,0.092] g[3.470,4.809]
>3076, dA[0.029,0.006] dB[0.101,0.086] g[3.452,4.333]
>3077, dA[0.010,0.017] dB[0.100,0.118] g[4.201,5.814]
>3078, dA[0.019,0.146] dB[0.086,0.213] g[3.494,4.505]
>3079, dA[0.293,0.049] dB[0.296,0.180] g[3.897,4.016]
>3080, dA[0.091,0.082] dB[0.102,0.196] g[3.854,4.422]
>3081, dA[0.071,0.038] dB[0.077,0.092] g[3.777,4.707]
>3082, dA[0.009,0.014] dB[0.181,0.082] g[4.145,5.152]
>3083, dA[0.016,0.017] dB[0.064,0.124] g[3.303,4.262]
>3084, dA[0.006,0.019] dB[0.032,0.032] g[5.909,6.137]
>3085, dA[0.007,0.016] dB[0.076,0.168] g[3.369,4.787]
>3086, dA[0.016,0.035] dB[0.174,0.257] g[4.607,5.464]
>3087, dA[0.019,0.012] dB[0.124,0.029] g[3.708,4.622]
>3088, dA[0.011,0.011] dB[0.088,0.166] g[4.530,5.986]
>3089, dA[0.020,0.030] dB[0.069,0.124] g[4.272,5.274]
>3090, dA[0.022,0.018] dB[0.076,0.023] g[4.670,5.064]
>3091, dA[0.022,0.025] dB[0.048,0.135] g[4.047,4.639]
>3092, dA[0.036,0.029] dB[0.018,0.029] g[4.647,5.848]
>3093, dA[0.028,0.012] dB[0.044,0.203] g[3.577,4.837]
>3094, dA[0.033,0.005] dB[0.384,0.212] g[4.436,5.718]
>3095, dA[0.020,0.031] dB[0.089,0.075] g[5.772,5.810]
>3096, dA[0.028,0.032] dB[0.131,0.090] g[4.845,7.129]
>3097, dA[0.034,0.011] dB[0.087,0.322] g[4.144,6.002]
>3098, dA[0.046,0.041] dB[0.271,0.122] g[4.223,4.865]
>3099, dA[0.009,0.107] dB[0.082,0.047] g[3.799,5.122]
>3100, dA[0.042,0.089] dB[0.054,0.137] g[2.723,3.930]
>3101, dA[0.022,0.090] dB[0.117,0.035] g[3.505,4.169]
>3102, dA[0.022,0.029] dB[0.046,0.155] g[3.119,4.772]
>3103, dA[0.006,0.010] dB[0.119,0.168] g[4.827,6.499]
>3104, dA[0.433,0.187] dB[0.049,0.054] g[3.204,4.693]
>3105, dA[0.117,0.035] dB[0.122,0.067] g[4.460,5.319]
>3106, dA[0.458,0.121] dB[0.022,0.241] g[2.856,4.043]
>3107, dA[0.032,0.065] dB[0.134,0.076] g[4.012,5.675]
>3108, dA[0.096,0.045] dB[0.044,0.121] g[4.983,6.008]
>3109, dA[0.056,0.021] dB[0.183,0.202] g[2.566,3.692]
>3110, dA[0.019,0.037] dB[0.160,0.204] g[3.640,4.683]
>3111, dA[0.029,0.057] dB[0.315,0.073] g[5.396,6.278]
>3112, dA[0.029,0.033] dB[0.123,0.301] g[3.002,3.833]
>3113, dA[0.025,0.015] dB[0.250,0.071] g[3.997,4.588]
>3114, dA[0.042,0.015] dB[0.117,0.115] g[2.928,3.753]
>3115, dA[0.214,0.116] dB[0.112,0.169] g[3.539,3.878]
>3116, dA[0.060,0.151] dB[0.115,0.202] g[4.838,6.134]
>3117, dA[0.090,0.025] dB[0.080,0.142] g[5.419,6.756]
>3118, dA[0.344,0.083] dB[0.142,0.041] g[3.453,4.267]
>3119, dA[0.018,0.093] dB[0.179,0.142] g[3.641,4.108]
>3120, dA[0.025,0.026] dB[0.055,0.169] g[3.761,4.405]
>3121, dA[0.026,0.071] dB[0.182,0.050] g[4.984,6.261]
>3122, dA[0.051,0.021] dB[0.200,0.174] g[3.839,4.242]
>3123, dA[0.034,0.048] dB[0.209,0.280] g[3.431,4.029]
>3124, dA[0.009,0.013] dB[0.101,0.151] g[3.089,4.268]
>3125, dA[0.257,0.098] dB[0.153,0.036] g[2.731,3.839]
>3126, dA[0.021,0.077] dB[0.241,0.260] g[4.097,5.303]
>3127, dA[0.282,0.162] dB[0.056,0.192] g[2.461,3.890]
>3128, dA[0.031,0.056] dB[0.177,0.068] g[2.650,2.795]
>3129, dA[0.012,0.010] dB[0.111,0.115] g[4.063,5.168]
>3130, dA[0.010,0.016] dB[0.162,0.037] g[3.152,4.007]
>3131, dA[0.009,0.012] dB[0.010,0.153] g[2.826,4.497]
>3132, dA[0.008,0.015] dB[0.087,0.149] g[4.291,5.026]
>3133, dA[0.019,0.012] dB[0.160,0.085] g[5.061,6.186]
>3134, dA[0.010,0.018] dB[0.082,0.046] g[3.172,4.196]
>3135, dA[0.254,0.030] dB[0.048,0.152] g[4.732,6.399]
>3136, dA[0.124,0.037] dB[0.068,0.188] g[4.678,6.247]
>3137, dA[0.266,0.037] dB[0.135,0.088] g[4.192,5.647]
>3138, dA[0.021,0.148] dB[0.092,0.145] g[5.847,5.967]
>3139, dA[0.047,0.093] dB[0.435,0.137] g[4.347,4.262]
>3140, dA[0.111,0.025] dB[0.126,0.037] g[4.248,6.347]
